Date,Source,Severity,Message
06/05/2019 16:05:15,Logon,Unknown,Login succeeded for user 'ArcUser'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.138]
06/05/2019 16:05:15,Logon,Unknown,Login succeeded for user 'ArcUser'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.138]
06/05/2019 16:05:15,Logon,Unknown,Login succeeded for user 'ArcUser'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.138]
06/05/2019 16:05:15,Logon,Unknown,Login succeeded for user 'ArcUser'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.138]
06/05/2019 16:05:15,Logon,Unknown,Login succeeded for user 'ArcUser'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.138]
06/05/2019 16:05:15,Logon,Unknown,Login succeeded for user 'ArcUser'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.138]
06/05/2019 16:05:15,Logon,Unknown,Login succeeded for user 'ArcUser'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.138]
06/05/2019 16:05:15,Logon,Unknown,Login succeeded for user 'ArcUser'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.138]
06/05/2019 16:05:15,Logon,Unknown,Login succeeded for user 'ArcUser'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.138]
06/05/2019 16:05:15,Logon,Unknown,Login succeeded for user 'ArcUser'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.138]
06/05/2019 16:05:14,Logon,Unknown,Login succeeded for user 'ArcUser'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.138]
06/05/2019 16:05:14,Logon,Unknown,Login succeeded for user 'ArcUser'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.138]
06/05/2019 16:05:14,Logon,Unknown,Login succeeded for user 'ArcUser'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.138]
06/05/2019 16:05:14,Logon,Unknown,Login succeeded for user 'ArcUser'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.138]
06/05/2019 16:05:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:05:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:05:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:05:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:04:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:04:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:04:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:04:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:03:25,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:03:25,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:03:25,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:03:25,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:03:21,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:03:20,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:03:20,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:03:20,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:03:20,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:03:20,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:03:20,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:03:20,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:03:10,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:03:10,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:03:10,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:03:10,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:03:10,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:03:10,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:03:10,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:03:10,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:03:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:03:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:03:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:03:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:02:46,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:02:44,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:02:44,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:02:44,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:02:44,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:02:44,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:02:44,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:02:44,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:02:44,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:02:07,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:02:07,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:02:07,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:02:07,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:02:01,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:02:01,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:02:01,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:02:01,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:02:01,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:02:00,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:02:00,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:02:00,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:02:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:02:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:02:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:02:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:01:19,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:19,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:19,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:19,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:16,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:16,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:16,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:16,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:16,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:16,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:16,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:16,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:15,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:15,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:15,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:15,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:08,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:08,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:08,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:08,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:08,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:08,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:08,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:08,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:00,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:00,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:00,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:00,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:00,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:00,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:00,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:01:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:01:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:01:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:01:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:00:33,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:33,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:33,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:33,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:30,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:30,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:30,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:30,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:30,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:30,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:30,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:30,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:28,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:28,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:28,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:28,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:28,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:28,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:28,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:28,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:16,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:16,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:16,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:16,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:08,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:08,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:08,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:08,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:05,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:05,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:05,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:05,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:05,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:05,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:05,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:05,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:03,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:03,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:03,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:03,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:03,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:03,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:02,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:02,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:02,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:02,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 16:00:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:00:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:00:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:00:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:00:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:00:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:00:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 16:00:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 15:59:23,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:23,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:23,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:23,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:21,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:21,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:21,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:21,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:21,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:21,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:21,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:21,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:21,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:21,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:21,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:21,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:18,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:18,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:18,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:18,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:18,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:18,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:18,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:18,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:18,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:18,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:59:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 15:59:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 15:59:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 15:59:00,Logon,Unknown,Login succeeded for user 'HEADQUARTER\sqluser'. Connection made using Windows authentication. [CLIENT: <local machine>]
06/05/2019 15:58:59,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:58:59,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:58:59,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:58:59,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:58:55,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:58:55,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:58:55,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:58:55,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:58:55,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:58:55,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:58:55,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:58:55,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:58:49,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:58:49,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
06/05/2019 15:58:49,Logon,Unknown,Login succeeded for user 'admin'. Connection made using SQL Server authentication. [CLIENT: 10.98.4.15]
